[2020-03-27 22:03:03] Info: Starting up the df::LogManager...
[2020-03-27 22:03:03] Info: Starting up the df::WorldManager...
[2020-03-27 22:03:03] Info: Starting up the df::GameManager...
[2020-03-27 22:03:03] Info: Crate Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 10, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Crate Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 20, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Crate Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 30, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Crate Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 40, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 9, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 19, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 29, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 8, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 18, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 28, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 7, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 17, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 27, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 6, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 16, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 5, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 15, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 45, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 6, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 16, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:03] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 7, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:03] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 17, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:03] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 27, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:03] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 8, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 18, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 28, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 9, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 19, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 29, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 10, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 20, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 30, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 40, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 9, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 19, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 29, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 8, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 18, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 28, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 7, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 17, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 27, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 6, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 16, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 5, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 15, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 45, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 6, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 16, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 7, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 17, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 27, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
[2020-03-27 22:03:04] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 80, 'altitude': 3, 'maxStepCount': 75}
[2020-03-27 22:03:04] Info: Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 8, 'y': 20, 'altitude': 2, 'maxStepCount': 0}
[2020-03-27 22:03:04] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 18, 'y': 40, 'altitude': 3, 'maxStepCount': 25}
[2020-03-27 22:03:04] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 28, 'y': 60, 'altitude': 2, 'maxStepCount': 50}
