[2020-03-30 01:00:45] Info: Starting up the df::LogManager...
[2020-03-30 01:00:45] Info: Starting up the df::WorldManager...
[2020-03-30 01:00:45] Info: Starting up the df::DisplayManager...
[2020-03-30 01:00:45] Info: Starting up the df::InputManager...
[2020-03-30 01:00:45] Info: Starting up the df::GameManager...
[2020-03-30 01:00:45] Info: Crate Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 10, 'y': 10, 'altitude': 2, 'maxStepCount': 0}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 45, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:17] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 45, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 46, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 47, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 48, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 47, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 46, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 45, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Remove Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 41, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:18] Info: Shutting down the df::GameManager...
[2020-03-30 02:27:18] Info: Shutting down the df::InputManager...
[2020-03-30 02:27:18] Info: Shutting down the df::DisplayManager...
[2020-03-30 02:27:18] Info: Shutting down the df::WorldManager...
[2020-03-30 02:27:18] Info: Shutting down the df::LogManager...
[2020-03-30 02:27:23] Info: Starting up the df::LogManager...
[2020-03-30 02:27:23] Info: Starting up the df::WorldManager...
[2020-03-30 02:27:23] Info: Starting up the df::DisplayManager...
[2020-03-30 02:27:23] Info: Starting up the df::InputManager...
[2020-03-30 02:27:23] Info: Starting up the df::GameManager...
[2020-03-30 02:27:23] Info: Crate Saucer: {'id': 0, 'type': 'dfe::saucer', 'x': 10, 'y': 10, 'altitude': 2, 'maxStepCount': 0}
[2020-03-30 02:27:23] Info: Crate Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 20, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:23] Info: Crate Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:23] Info: Crate Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 30, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:23] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 21, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:23] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:23] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:23] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 23, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:23] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 22, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:23] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 28, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:23] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:23] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 23, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:23] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 21, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 24, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 26, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 20, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 25, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 25, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 21, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 24, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 26, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 23, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 23, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 22, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 28, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 21, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 20, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 30, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 21, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 23, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 22, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 28, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 23, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 21, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 24, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 26, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 20, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 25, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 25, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 21, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 24, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 26, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 23, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 25, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 26, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 30, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 27, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 31, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 26, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 30, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 25, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 23, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 24, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 28, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 23, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 21, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 22, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 26, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:24] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 22, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:24] Info: Remove Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 22, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 1, 'type': 'dfe::saucer', 'x': 21, 'y': 15, 'altitude': 3, 'maxStepCount': 25}
[2020-03-30 02:27:24] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 27, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 23, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 28, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 24, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 29, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 25, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 30, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 27, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 32, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 26, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 31, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 28, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 33, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 30, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 35, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 31, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 36, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 33, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 38, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 32, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 37, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 34, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 39, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 35, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 40, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 37, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 38, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 38, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 43, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 37, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 42, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 39, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 44, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 41, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 46, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 42, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 47, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 42, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 47, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 41, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 46, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:25] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 43, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:25] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 48, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 44, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 49, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 46, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 51, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Remove Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 46, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:26] Info: Saucer: {'id': 2, 'type': 'dfe::saucer', 'x': 47, 'y': 20, 'altitude': 2, 'maxStepCount': 50}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 50, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 52, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 53, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 55, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 56, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 56, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 55, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 57, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 59, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 60, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
[2020-03-30 02:27:26] Info: Saucer: {'id': 3, 'type': 'dfe::saucer', 'x': 60, 'y': 25, 'altitude': 3, 'maxStepCount': 75}
